,id,brand,title,sold_price,actual_price,url
1920,1921,NB NICKY BOY,Men Printed Round Neck Black T-Shirt,₹249,₹777,https://www.flipkart.com/nb-nicky-boy-printed-men-round-neck-black-t-shirt/p/itm8cd9c96a67f21?pid=TSHGC74BGUD3E33D&lid=LSTTSHGC74BGUD3E33DQK6OU7&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_961&otracker=browse&fm=organic&iid=en_YfZAjKkbPs9500lLX6Jgil0GvfXZ9sctUAl68wDg35QRJ4hdAcgo8TrEg2717%2B5gOoi%2BOUgorXM468NNtbxDRg%3D%3D&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1921,1922,NB NICKY BOY,"Pack of 2 Men Printed Hooded Neck Black, Light Green T-...",₹414,"₹1,100",https://www.flipkart.com/nb-nicky-boy-printed-men-hooded-neck-black-light-green-t-shirt/p/itm345925c05d5c5?pid=TSHGZFPAYQB6VZR3&lid=LSTTSHGZFPAYQB6VZR3WCX3UT&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_962&otracker=browse&fm=organic&iid=en_YfZAjKkbPs9500lLX6Jgil0GvfXZ9sctUAl68wDg35R6RHChqrBCjvxWNt9hM63eeB7CXa5cQSUI6WwkeRAGMA%3D%3D&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1922,1923,BEING HUMAN,Men Printed Crew Neck Blue T-Shirt,₹525,"₹1,499",https://www.flipkart.com/being-human-printed-men-crew-neck-blue-t-shirt/p/itm848133b8d1da5?pid=TSHGNZGQQMURSVV4&lid=LSTTSHGNZGQQMURSVV4OMDD3S&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_963&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHGNZGQQMURSVV4.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1923,1924,Jump Cuts,"Men Solid Polo Neck Green, Black T-Shirt",₹369,"₹1,599",https://www.flipkart.com/jump-cuts-solid-men-polo-neck-green-black-t-shirt/p/itm5d7d180244447?pid=TSHGHAMRTFTCCGCZ&lid=LSTTSHGHAMRTFTCCGCZ65HP06&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_964&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHGHAMRTFTCCGCZ.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1924,1925,BLIVE,"Pack of 2 Men Printed Round Neck Grey, White T-Shirt",₹399,"₹2,499",https://www.flipkart.com/blive-printed-men-round-neck-grey-white-t-shirt/p/itm4108d94f57017?pid=TSHGN5ATCHXDWG6H&lid=LSTTSHGN5ATCHXDWG6HXQ7LAO&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_965&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHGN5ATCHXDWG6H.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1925,1926,PUMA,Men Tie & Dye Crew Neck White T-Shirt,"₹1,986","₹2,499",https://www.flipkart.com/puma-tie-dye-men-crew-neck-white-t-shirt/p/itm9ca22626d9b2e?pid=TSHGHXVHSE9KXBVK&lid=LSTTSHGHXVHSE9KXBVKNUK7NL&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_966&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHGHXVHSE9KXBVK.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1926,1927,NB NICKY BOY,Men Printed Hooded Neck Yellow T-Shirt,₹259,₹666,https://www.flipkart.com/nb-nicky-boy-printed-men-hooded-neck-yellow-t-shirt/p/itmee09e63fea7cb?pid=TSHGM98SD6UDWTSR&lid=LSTTSHGM98SD6UDWTSR8ZCQDH&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_967&otracker=browse&fm=organic&iid=en_YfZAjKkbPs9500lLX6Jgil0GvfXZ9sctUAl68wDg35RbXIzwpA%2FPYtLyI7GHyKlG%2FMMlQp%2BcPAd14Y6B4PM%2BoQ%3D%3D&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1927,1928,NB NICKY BOY,Men Printed Round Neck Black T-Shirt,₹349,₹649,https://www.flipkart.com/nb-nicky-boy-printed-men-round-neck-black-t-shirt/p/itm33c8d3171d5e7?pid=TSHGNTZW7S6ZAFD7&lid=LSTTSHGNTZW7S6ZAFD7LO0IYX&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_968&otracker=browse&fm=organic&iid=en_YfZAjKkbPs9500lLX6Jgil0GvfXZ9sctUAl68wDg35T0m5DjcDVz7%2FzqDGE60ZG5ZyEpCv2ZiZEvJ9SXAn6Kyw%3D%3D&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1928,1929,KAJARU,"Pack of 2 Men Striped Round Neck Pink, Black T-Shirt",₹389,"₹1,899",https://www.flipkart.com/kajaru-striped-men-round-neck-pink-black-t-shirt/p/itm6a2f2c9a1df66?pid=TSHGHGF98ESTFR5H&lid=LSTTSHGHGF98ESTFR5HDWZ5OI&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_969&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHGHGF98ESTFR5H.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1929,1930,INKKR,"Pack of 2 Men Solid Polo Neck Blue, Grey T-Shirt",₹429,₹999,https://www.flipkart.com/inkkr-solid-men-polo-neck-blue-grey-t-shirt/p/itm9146decb55d3e?pid=TSHG3HFKYGQK3HYQ&lid=LSTTSHG3HFKYGQK3HYQXKNUWL&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_970&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHG3HFKYGQK3HYQ.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1930,1931,NB NICKY BOY,Men Typography Round Neck Light Green T-Shirt,₹239,₹666,https://www.flipkart.com/nb-nicky-boy-typography-men-round-neck-light-green-t-shirt/p/itm775c5a6cd5941?pid=TSHGMMCXENQYUFGZ&lid=LSTTSHGMMCXENQYUFGZKSD7YX&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_971&otracker=browse&fm=organic&iid=en_YfZAjKkbPs9500lLX6Jgil0GvfXZ9sctUAl68wDg35QxUTPMZqPJidr9EBqBiH%2FNyMloQJJpJSFxRCefU5KcYA%3D%3D&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1931,1932,NB NICKY BOY,"Pack of 2 Men Printed Round Neck Black, Red T-Shirt",₹414,"₹1,100",https://www.flipkart.com/nb-nicky-boy-printed-men-round-neck-black-red-t-shirt/p/itm22f841e508876?pid=TSHGZ3NFNW7RRDZY&lid=LSTTSHGZ3NFNW7RRDZYAQVMXI&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_972&otracker=browse&fm=organic&iid=en_YfZAjKkbPs9500lLX6Jgil0GvfXZ9sctUAl68wDg35TwJnF0x9AsgG2pysSaYwp4g9FDcFI80wb0YwTMcFVueg%3D%3D&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1932,1933,abof By Aditya Birla,Pack of 3 Men Solid Round Neck Multicolor T-Shirt,₹419,"₹1,399",https://www.flipkart.com/aditya-birla-abof-solid-men-round-neck-multicolor-t-shirt/p/itm9f9f87c86b0bc?pid=TSHGF8DSRQYHZ9PA&lid=LSTTSHGF8DSRQYHZ9PA9VKFXK&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_973&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHGF8DSRQYHZ9PA.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1933,1934,U.S. POLO ASSN.,Men Solid Polo Neck Multicolor T-Shirt,₹569,"₹1,499",https://www.flipkart.com/u-s-polo-assn-solid-men-neck-multicolor-t-shirt/p/itm0d4c60377518a?pid=TSHGGCZGZBRE8RAG&lid=LSTTSHGGCZGZBRE8RAGEIYLKI&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_974&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHGGCZGZBRE8RAG.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1934,1935,Roadster,Men Solid Round Neck Blue T-Shirt,₹462,"₹1,399",https://www.flipkart.com/roadster-solid-men-round-neck-blue-t-shirt/p/itm2adcd114acbf1?pid=TSHGG68KA4HY2WKY&lid=LSTTSHGG68KA4HY2WKYZQEBF0&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_975&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHGG68KA4HY2WKY.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1935,1936,Bullmer,Men Striped Polo Neck Maroon T-Shirt,₹379,₹899,https://www.flipkart.com/bullmer-striped-men-polo-neck-maroon-t-shirt/p/itmb28e1d2cb4ee1?pid=TSHGYGYS9ZRZ9KHA&lid=LSTTSHGYGYS9ZRZ9KHAWQG5R8&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_976&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHGYGYS9ZRZ9KHA.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1936,1937,Pytton,Loose Fit Men's T-Shirt Men Striped Round Neck Green T-...,₹359,₹999,https://www.flipkart.com/pytton-striped-men-round-neck-green-t-shirt/p/itm47fead0803153?pid=TSHGFR2ZHQ9V5HWH&lid=LSTTSHGFR2ZHQ9V5HWHJIDUDN&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_977&otracker=browse&fm=organic&iid=en_YfZAjKkbPs9500lLX6Jgil0GvfXZ9sctUAl68wDg35SEVMJPk6186J6ElnT1Gwcx6NU0g3uBlOuHZhd0BPHRXA%3D%3D&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1937,1938,Polo Plus,Men Typography Round Neck Grey T-Shirt,₹327,₹999,https://www.flipkart.com/polo-plus-typography-men-round-neck-grey-t-shirt/p/itm2c6e43283449c?pid=TSHFUVP7WZHHFHMM&lid=LSTTSHFUVP7WZHHFHMMOBGNYJ&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_978&otracker=browse&fm=organic&iid=en_YfZAjKkbPs9500lLX6Jgil0GvfXZ9sctUAl68wDg35TFFa1xafIGgny6eyq6ip7Sl3T0SSSxeC72ug2Xtf9KrA%3D%3D&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1938,1939,BUKKL,"Men Printed, Typography Round Neck White T-Shirt",₹324,"₹1,999",https://www.flipkart.com/bukkl-printed-typography-men-round-neck-white-t-shirt/p/itm7c79e57733525?pid=TSHGMYD2UAFDCGWB&lid=LSTTSHGMYD2UAFDCGWBYMFHCO&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_979&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHGMYD2UAFDCGWB.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1939,1940,BLIVE,Men Color Block Mandarin Collar Dark Blue T-Shirt,₹269,"₹1,999",https://www.flipkart.com/blive-color-block-men-mandarin-collar-dark-blue-t-shirt/p/itm53c183e2d55e7?pid=TSHFVPFKZYQ4WXNV&lid=LSTTSHFVPFKZYQ4WXNV34NVYQ&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_980&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHFVPFKZYQ4WXNV.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1940,1941,NB NICKY BOY,Men Printed Round Neck Black T-Shirt,₹249,₹777,https://www.flipkart.com/nb-nicky-boy-printed-men-round-neck-black-t-shirt/p/itm788e62e740c90?pid=TSHGF4HENHWY3YSS&lid=LSTTSHGF4HENHWY3YSSMZH2AG&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_981&otracker=browse&fm=organic&iid=en_YfZAjKkbPs9500lLX6Jgil0GvfXZ9sctUAl68wDg35TFTT8GzYb3QcgQm5xUtoUfImu0CWAwas03FWBYbtCm5w%3D%3D&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1941,1942,Pytton,Men Solid Round Neck White T-Shirt,₹359,₹999,https://www.flipkart.com/pytton-solid-men-round-neck-white-t-shirt/p/itm4bec0d2a26311?pid=TSHGEMPXPVUYMAVG&lid=LSTTSHGEMPXPVUYMAVGBM0UC4&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_982&otracker=browse&fm=organic&iid=en_YfZAjKkbPs9500lLX6Jgil0GvfXZ9sctUAl68wDg35TD7RtZsmCtUah67cAsdv9JO%2BFgaLf%2BVulyO0XMQrt1LA%3D%3D&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1942,1943,Roadster,Men Striped Round Neck Multicolor T-Shirt,₹330,₹999,https://www.flipkart.com/roadster-striped-men-round-neck-multicolor-t-shirt/p/itm85e2a53be9308?pid=TSHGF87GEZQZRTP9&lid=LSTTSHGF87GEZQZRTP9JHHWNF&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_983&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHGF87GEZQZRTP9.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1943,1944,BLIVE,Men Printed Round Neck Black T-Shirt,₹219,"₹1,999",https://www.flipkart.com/blive-printed-men-round-neck-black-t-shirt/p/itm5a70bf91c13ac?pid=TSHGFRXJ5HYUMFZC&lid=LSTTSHGFRXJ5HYUMFZC7MJ7NT&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_984&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHGFRXJ5HYUMFZC.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1944,1945,PETER ENGLAND,Men Solid Polo Neck Black T-Shirt,₹599,₹999,https://www.flipkart.com/peter-england-solid-men-polo-neck-black-t-shirt/p/itm72c1c19dd4b6d?pid=TSHGNHDHMRWVZQVB&lid=LSTTSHGNHDHMRWVZQVBUS8IWB&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_985&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHGNHDHMRWVZQVB.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1945,1946,Allen Solly,"Men Solid, Striped Polo Neck Dark Blue T-Shirt",₹779,"₹1,299",https://www.flipkart.com/allen-solly-solid-striped-men-polo-neck-dark-blue-t-shirt/p/itm12378f6bbd09c?pid=TSHGMNK82FZBHZNH&lid=LSTTSHGMNK82FZBHZNHM451DL&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_986&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHGMNK82FZBHZNH.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1946,1947,SDK,Men Self Design High Neck White T-Shirt,₹499,"₹1,299",https://www.flipkart.com/sdk-self-design-men-high-neck-white-t-shirt/p/itm2020614a22bc4?pid=TSHGAJ6ZSYPVQPXD&lid=LSTTSHGAJ6ZSYPVQPXDSEVS2B&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_987&otracker=browse&fm=organic&iid=en_YfZAjKkbPs9500lLX6Jgil0GvfXZ9sctUAl68wDg35SXCtlVVnhV3kwNL3f8AhsYh9zSDEhEpUdhPJIVWq1fjw%3D%3D&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1947,1948,Moordale,Men Solid Polo Neck Dark Green T-Shirt,₹499,₹999,https://www.flipkart.com/moordale-solid-men-polo-neck-dark-green-t-shirt/p/itmaf094b0928637?pid=TSHG9G26YGMZEWUR&lid=LSTTSHG9G26YGMZEWURLA15EM&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_988&otracker=browse&fm=organic&iid=en_YfZAjKkbPs9500lLX6Jgil0GvfXZ9sctUAl68wDg35TSt4kyWBNoYkNKpYMbaL%2FB%2ByElsEV7RP36LLhGH1JhjQ%3D%3D&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1948,1949,Black Collection,Men Solid Zip Neck Black T-Shirt,₹475,"₹1,399",https://www.flipkart.com/black-collection-solid-men-zip-neck-t-shirt/p/itmf3zurehjgnddv?pid=TSHEV65F5JC3WZR3&lid=LSTTSHEV65F5JC3WZR3W0SSZW&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_989&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHEV65F5JC3WZR3.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1949,1950,LEVI'S,Men Graphic Print Crew Neck White T-Shirt,₹779,"₹1,199",https://www.flipkart.com/levi-s-graphic-print-men-crew-neck-white-t-shirt/p/itm784094731c99f?pid=TSHGJYT4ABFM9ZPS&lid=LSTTSHGJYT4ABFM9ZPSB3B7J5&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_990&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHGJYT4ABFM9ZPS.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1950,1951,Polo Plus,Men Typography Round Neck Maroon T-Shirt,₹334,₹999,https://www.flipkart.com/polo-plus-typography-men-round-neck-maroon-t-shirt/p/itm986504ac6cbfe?pid=TSHFUVP7JJZPBUZ3&lid=LSTTSHFUVP7JJZPBUZ3YFI8HM&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_991&otracker=browse&fm=organic&iid=en_YfZAjKkbPs9500lLX6Jgil0GvfXZ9sctUAl68wDg35Qzn3mAljAO%2FxQMJk28jH3pVJOsfk5w2Bm99Mt4dw6FEQ%3D%3D&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1951,1952,Polo Plus,Men Color Block Round Neck Maroon T-Shirt,₹331,"₹1,199",https://www.flipkart.com/polo-plus-color-block-men-round-neck-maroon-t-shirt/p/itmad284dd6732fe?pid=TSHGG56YUMXWXSAU&lid=LSTTSHGG56YUMXWXSAU9S2O1O&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_992&otracker=browse&fm=organic&iid=en_YfZAjKkbPs9500lLX6Jgil0GvfXZ9sctUAl68wDg35RevDHnNvlHThLIUv7Xj957Z96PR%2BowPCOxqWJahsiyrg%3D%3D&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1952,1953,BEWAKOOF,Men Printed Round Neck Black T-Shirt,₹449,"₹1,099",https://www.flipkart.com/bewakoof-printed-men-round-neck-black-t-shirt/p/itmd71db20230c80?pid=TSHFWXN2DFJWNWGB&lid=LSTTSHFWXN2DFJWNWGBNDYOAT&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_993&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHFWXN2DFJWNWGB.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1953,1954,yclothy,Men Printed Round Neck Multicolor T-Shirt,₹281,₹899,https://www.flipkart.com/yclothy-printed-men-round-neck-multicolor-t-shirt/p/itm132b3131f68be?pid=TSHGP38NDAUZACH5&lid=LSTTSHGP38NDAUZACH58FCKPY&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_994&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHGP38NDAUZACH5.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1954,1955,STYLOGUE,Men Printed Round Neck White T-Shirt,₹259,"₹1,599",https://www.flipkart.com/stylogue-printed-men-round-neck-white-t-shirt/p/itm9795f42d6c42f?pid=TSHFZZ3M5FW9TYFU&lid=LSTTSHFZZ3M5FW9TYFUDZLRLM&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_995&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHFZZ3M5FW9TYFU.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1955,1956,HIGHLANDER,Men Printed Round Neck Purple T-Shirt,₹399,₹999,https://www.flipkart.com/highlander-printed-men-round-neck-purple-t-shirt/p/itm4c35f09c82378?pid=TSHGZ9HAHFHSZSUY&lid=LSTTSHGZ9HAHFHSZSUYZFGAX5&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_996&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHGZ9HAHFHSZSUY.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1956,1957,FUGAZEE,Men Solid Round Neck Grey T-Shirt,₹396,"₹1,199",https://www.flipkart.com/fugazee-solid-men-round-neck-grey-t-shirt/p/itmbcfd344d12fa8?pid=TSHFG3KHHGBJHZKB&lid=LSTTSHFG3KHHGBJHZKBHRPBMP&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_997&otracker=browse&fm=organic&iid=en_YfZAjKkbPs9500lLX6Jgil0GvfXZ9sctUAl68wDg35Rv2ujKAAeoVWVAaXvamPK%2B%2Bac5Ro2gobKiaFU19IaJhg%3D%3D&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1957,1958,vmp casuals,Men Solid Polo Neck Blue T-Shirt,₹405,₹840,https://www.flipkart.com/vmp-casuals-solid-men-polo-neck-blue-t-shirt/p/itmaaaeb0c14fac4?pid=TSHGHZJFHMNFDHPD&lid=LSTTSHGHZJFHMNFDHPDKOO6RK&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_998&otracker=browse&fm=organic&iid=en_YfZAjKkbPs9500lLX6Jgil0GvfXZ9sctUAl68wDg35TbovE6zDRDMEVco1AF6GxXZYOZUWphCD5qpYJkaIHUyA%3D%3D&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1958,1959,METRONAUT By Flipkart,Military Camouflage Men Polo Neck Dark Green T-Shirt,₹399,"₹1,599",https://www.flipkart.com/metronaut-military-camouflage-men-polo-neck-dark-green-t-shirt/p/itm7a529e547456e?pid=TSHGBHKNFCPSTXRB&lid=LSTTSHGBHKNFCPSTXRBWCVGGK&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_999&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHGBHKNFCPSTXRB.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1959,1960,Smartees,Men Solid Round Neck Black T-Shirt,₹249,"₹1,499",https://www.flipkart.com/smartees-solid-men-round-neck-black-t-shirt/p/itmfa851418a94b3?pid=TSHGKDZZDU5KKJMT&lid=LSTTSHGKDZZDU5KKJMT0RPI9M&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_1000&otracker=browse&fm=organic&iid=7edff406-7cb2-48f0-a60d-e4945571e0b9.TSHGKDZZDU5KKJMT.SEARCH&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411
1960,1961,VeBNoR,Men Regular Fit Printed Spread Collar Casual Shirt,₹289,"₹1,849",https://www.flipkart.com/vebnor-men-printed-casual-light-blue-shirt/p/itm05a8d2551f5be?pid=SHTGJMJJ5JXFGNB3&lid=LSTSHTGJMJJ5JXFGNB3MQCSNT&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_25_961&otracker=browse&fm=organic&iid=en_4vh8T4upQqdfet1yqMJC1Q%2FfXocYl27xnd5KOdY8hFXRpNZL02zqf5C0vhAe9rTTwTddTNSIs9EeLtLUCAVZYg%3D%3D&ppt=None&ppn=None&ssid=i0hrltvsg00000001684591962806
1961,1962,ratric exim,Men Regular Fit Checkered Casual Shirt,₹499,"₹1,499",https://www.flipkart.com/ratric-exim-men-checkered-casual-grey-shirt/p/itm24b5265462cc6?pid=SHTGMGDZE8ZBFBRZ&lid=LSTSHTGMGDZE8ZBFBRZNANVGL&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_25_962&otracker=browse&fm=organic&iid=en_4vh8T4upQqdfet1yqMJC1Q%2FfXocYl27xnd5KOdY8hFWVKZxx%2BZk%2FlaQylh5Can7Gs53QXDiKGLpu1hJ08TFVuA%3D%3D&ppt=None&ppn=None&ssid=i0hrltvsg00000001684591962806
1962,1963,HIGHLANDER,Men Slim Fit Printed Spread Collar Casual Shirt,₹374,"₹1,499",https://www.flipkart.com/highlander-men-printed-casual-multicolor-shirt/p/itm8ac854b7bcddf?pid=SHTGZ4PFKYFUDNAQ&lid=LSTSHTGZ4PFKYFUDNAQILZ0CN&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_25_963&otracker=browse&fm=organic&iid=6afbd133-54a1-453b-8948-58be62db2977.SHTGZ4PFKYFUDNAQ.SEARCH&ppt=None&ppn=None&ssid=i0hrltvsg00000001684591962806
1963,1964,TOMMY HILFIGER,Men Regular Fit Solid Button Down Collar Casual Shirt,"₹2,759","₹4,599",https://www.flipkart.com/tommy-hilfiger-men-solid-casual-green-shirt/p/itm8a726e445be72?pid=SHTGH57RM58Y3HWB&lid=LSTSHTGH57RM58Y3HWBKKULQK&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_25_964&otracker=browse&fm=organic&iid=6afbd133-54a1-453b-8948-58be62db2977.SHTGH57RM58Y3HWB.SEARCH&ppt=None&ppn=None&ssid=i0hrltvsg00000001684591962806
1964,1965,Allen Solly,Anti-Bacterial Men Slim Fit Solid Cut Away Collar Casua...,₹849,"₹1,699",https://www.flipkart.com/allen-solly-anti-bacterial-men-solid-casual-pink-shirt/p/itmcfa6607f2e0e1?pid=SHTFUTT8SJATGFHN&lid=LSTSHTFUTT8SJATGFHN48WGJW&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_25_965&otracker=browse&fm=organic&iid=6afbd133-54a1-453b-8948-58be62db2977.SHTFUTT8SJATGFHN.SEARCH&ppt=None&ppn=None&ssid=i0hrltvsg00000001684591962806
